ID,item_cnt_month
47553,1.422987
47554,-2.8098218
47555,1.6063144
47556,-3.6319582
47557,-2.9281566
47558,-2.3821273
47559,-0.52327836
47560,-0.7561455
47561,-0.76228654
47562,-0.60247695
47563,-1.1166152
47564,1.0589547
47565,-0.9896603
47566,-1.7901218
47567,0.58825743
47568,-0.6812275
47569,0.42749974
47570,-0.31419674
47571,0.7833424
47572,1.0324303
47573,-1.7766197
47574,6.529633
47575,-1.6473469
47576,-1.4848315
47577,-1.1107452
47578,-0.41264516
47579,-0.28546968
47580,-3.023327
47581,-0.18567586
47582,-2.2179956
47583,-2.7348163
47584,-2.299016
47585,-2.1494853
47586,0.75532144
47587,0.75532144
47588,-0.16659647
47589,0.6931682
47590,0.6812872
47591,0.33999643
47592,-1.6269157
47593,-0.06958727
47594,2.9055023
47595,3.0701072
47596,0.65510476
47597,2.7737687
47598,0.16814229
47599,-0.3730677
47600,0.91018146
47601,0.40150183
47602,0.51078874
47603,0.2210771
47604,0.30022442
47605,0.04321593
47606,2.0049608
47607,1.0771213
47608,0.46249762
47609,1.2524339
47610,0.89957273
47611,2.5216577
47612,1.1437231
47613,1.3047438
47614,0.68276376
47615,0.43722066
47616,62.405647
47617,0.5298392
47618,0.14160435
47619,0.5156908
47620,1.2956952
47621,1.3104978
47622,-0.46171778
47623,1.4399773
47624,0.5326401
47625,-1.0544384
47626,0.11352979
47627,-0.46910718
47628,1.949811
47629,1.5642912
47630,2.911221
47631,1.6617101
47632,1.3975611
47633,1.974024
47634,2.2739444
47635,2.5854619
47636,1.2046332
47637,2.9332845
47638,0.84346896
47639,2.4433434
47640,0.6704145
47641,1.475615
47642,1.9823167
47643,2.3847873
47644,1.6771215
47645,1.4548131
47646,2.2980523
47647,1.5313872
47648,2.3807623
47649,1.4635444
47650,1.3464166
47651,1.9563555
47652,1.569898
47653,1.9452102
47654,1.3737692
47655,2.2029378
47656,1.7922229
47657,1.3896168
47658,3.542241
47659,1.6779099
47660,1.2128994
47661,1.3535787
47662,1.8847542
47663,1.4933481
47664,0.5882663
47665,2.229482
47666,0.94865847
47667,1.2689992
47668,0.72297776
47669,1.3255252
47670,0.8772037
47671,0.49168444
47672,1.5425048
47673,0.6242966
47674,0.36014757
47675,0.8474747
47676,0.8281599
47677,-0.4945228
47678,1.2333562
47679,2.0395043
47680,1.3141967
47681,2.6823409
47682,0.38337696
47683,0.6653254
47684,1.6952778
47685,0.9344437
47686,0.5596677
47687,0.7966744
47688,1.0219445
47689,0.8732481
47690,1.8585169
47691,0.52964115
47692,0.1942904
47693,0.8042292
47694,0.41777188
47695,1.0938344
47696,0.5223935
47697,0.8356577
47698,0.69133264
47699,0.060191955
47700,2.3901148
47701,0.52578354
47702,0.20702055
47703,0.34769982
47704,0.87887365
47705,0.48746893
47706,-0.36977196
47707,1.7862825
47708,0.827206
47709,0.22986144
47710,0.60152555
47711,0.28638738
47712,1.1575236
47713,1.264829
47714,2.6286573
47715,0.7126241
47716,1.1242145
47717,2.696056
47718,0.050240263
47719,2.1956122
47720,3.4704611
47721,5.46966
47722,1.6833436
47723,6.413317
47724,2.3944197
47725,2.5749702
47726,2.9243405
47727,1.9996002
47728,1.5522242
47729,1.9305332
47730,1.7058923
47731,1.5762045
47732,4.3933606
47733,1.231991
47734,0.43152902
47735,2.809909
47736,1.5404243
47737,2.6491518
47738,1.907455
47739,4.8200083
47740,5.0690966
47741,1.0955497
47742,11.476195
47743,2.8371441
47744,-0.19242361
47745,1.1506976
47746,1.848798
47747,1.9759734
47748,-0.061867185
47749,2.2838445
47750,0.8879501
47751,-0.18749118
47752,0.6624448
47753,0.39783946
47754,2.4558642
47755,2.58725
47756,4.07562
47757,2.3950195
47758,2.9911594
47759,3.2528558
47760,1.2582059
47761,1.0503589
47762,3.453185
47763,6.2303123
47764,2.182227
47765,6.4088697
47766,2.9365869
47767,3.834064
47768,2.2691305
47769,4.342465
47770,1.3910235
47771,2.6243978
47772,2.853983
47773,3.1849513
47774,6.712124
47775,2.4824169
47776,1.1657416
47777,4.36781
47778,2.3255382
47779,3.5508602
47780,2.9230344
47781,2.6178
47782,2.499144
47783,3.8791387
47784,10.623052
47785,1.6433258
47786,1.7736939
47787,2.0361936
47788,2.772407
47789,2.5439134
47790,0.5354087
47791,3.8454676
47792,2.9130762
47793,1.8032304
47794,1.7225406
47795,2.1548803
47796,0.5106864
47797,0.64207226
47798,2.1304438
47799,0.44984177
47800,1.0459818
47801,1.3076782
47802,-0.6869701
47803,-0.8948177
47804,1.5080086
47805,4.285136
47806,0.23704863
47807,4.200122
47808,0.9760245
47809,1.8735043
47810,0.30856788
47811,2.397288
47812,-0.55415404
47813,0.6638355
47814,0.9088049
47815,1.2243897
47816,5.4667854
47817,0.7429276
47818,-0.5737459
47819,2.5021179
47820,0.58604974
47821,1.8113711
47822,1.183545
47823,1.0303807
47824,0.911725
47825,2.3144536
47826,8.7573595
47827,-0.22236592
47828,-0.28822482
47829,-0.025725245
47830,0.71048796
47831,0.4819944
47832,-1.409768
47833,1.7787355
47834,0.85115695
47835,-0.29589468
47836,-0.3393771
47837,0.055754576
47838,-0.7293056
47839,-0.622
47840,1.2673665
47841,-0.56057805
47842,-0.5391095
47843,1.0588303
47844,-0.7804289
47845,0.462425
47846,1.7872351
47847,1.2556437
47848,-0.6330247
47849,1.2959892
47850,0.4758347
47851,-0.13624397
47852,0.6221828
47853,0.6142727
47854,0.14669004
47855,0.5933975
47856,0.43552735
47857,0.2390688
47858,2.4792492
47859,0.49064577
47860,-0.0022309725
47861,1.03334
47862,0.45626047
47863,1.2258282
47864,0.4954174
47865,0.71380097
47866,1.4986849
47867,-0.17213427
47868,7.6614285
47869,0.24718255
47870,0.08605464
47871,-0.019434378
47872,0.08633061
47873,0.34798425
47874,-0.6703315
47875,0.67358565
47876,-0.2890014
47877,-1.5025061
47878,-0.12640561
47879,-0.91717553
47880,0.18126355
47881,-0.84799904
47882,4.2623606
47883,-0.48527738
47884,1.2091937
47885,1.7657218
47886,-1.9942919
47887,2.0247388
47888,4.9211097
47889,14.082176
47890,5.266352
47891,9.874525
47892,2.2965589
47893,2.2400155
47894,2.826479
47895,2.3074992
47896,1.2238761
47897,1.9414603
47898,1.9596888
47899,1.0689799
47900,11.97014
47901,1.8650833
47902,0.37893718
47903,1.8436309
47904,0.7782279
47905,2.9925604
47906,0.70719206
47907,3.037888
47908,1.5708905
47909,-0.7745823
47910,9.591605
47911,0.89388657
47912,-0.540461
47913,1.2246218
47914,2.68116
47915,1.7064797
47916,-0.74859565
47917,2.46693
47918,0.003508985
47919,-0.5891971
47920,-0.8394612
47921,-0.0038654213
47922,0.29297042
47923,0.40027595
47924,1.6873654
47925,-0.02312337
47926,0.3884672
47927,0.97550887
47928,-0.8703476
47929,0.95168775
47930,1.5911058
47931,3.9970543
47932,1.4489424
47933,3.3335228
47934,-0.17971227
47935,0.5240893
47936,0.24502206
47937,0.54116774
47938,0.30830103
47939,0.3118316
47940,0.46196947
47941,-0.042496964
47942,3.5199103
47943,0.09757248
47944,-0.7028889
47945,1.6754901
47946,0.40600523
47947,1.004861
47948,0.4988506
47949,0.86339825
47950,0.637558
47951,0.16918166
47952,7.6168666
47953,-0.31583288
47954,0.24731052
47955,0.62139684
47956,1.4972987
47957,1.4417394
47958,-1.1133841
47959,1.4068406
47960,0.014497894
47961,-0.80035144
47962,-0.5718065
47963,-0.2150205
47964,-2.0239375
47965,-1.9966202
47966,1.327263
47967,-1.8277714
47968,-0.3523243
47969,-0.72975165
47970,-3.4328566
47971,7.129565
47972,1.5417244
47973,6.453826
47974,2.0489986
47975,4.7760096
47976,1.4387524
47977,2.277093
47978,-0.3208123
47979,-1.1336455
47980,-2.7729173
47981,-0.9830928
47982,-1.8881354
47983,-0.6782509
47984,5.133184
47985,0.073131956
47986,-1.0253185
47987,0.44472405
47988,-0.23696889
47989,0.7745146
47990,0.43122205
47991,-0.75198984
47992,-1.0964601
47993,-0.9117994
47994,8.03567
47995,-1.6842657
47996,1.0044386
47997,1.378525
47998,2.1045163
47999,1.886245
48000,-2.6317453
48001,1.7023903
48002,1.606878
48003,-0.40442657
48004,0.18044558
48005,0.39611828
48006,0.75532144
48007,0.75532144
48008,-0.16659647
48009,0.6931682
48010,0.6812872
48011,0.33999643
48012,-1.6269157
48013,-0.06958727
48014,2.0626173
48015,3.0701072
48016,0.65510476
48017,2.7737687
48018,0.16814229
48019,-0.3730677
48020,0.91018146
48021,0.40150183
48022,0.51078874
48023,0.2210771
48024,0.30022442
48025,0.04321593
48026,2.0049608
48027,1.0771213
48028,0.46249762
48029,1.2524339
48030,0.89957273
48031,2.5216577
48032,1.1437231
48033,1.3047438
48034,0.68276376
48035,0.43722066
48036,62.405647
48037,0.5298392
48038,0.14160435
48039,0.5156908
48040,1.2956952
48041,1.3104978
48042,-0.46171778
48043,1.4399773
48044,0.5326401
48045,-1.0544384
48046,0.11352979
48047,-0.46910718
48048,0.99850667
48049,0.6926502
48050,1.7574921
48051,0.543195
48052,0.4748923
48053,1.2107246
48054,0.6379179
48055,2.1361334
48056,5.1686835
48057,6.6212196
48058,1.9897542
48059,5.888523
48060,1.1562519
48061,1.4566758
48062,1.6532187
48063,1.2165784
48064,1.0015091
48065,0.80642617
48066,1.0796438
48067,1.0927752
48068,2.7196622
48069,1.3563057
48070,0.44082832
48071,0.59469014
48072,0.49871752
48073,1.1181977
48074,0.4589002
48075,2.9502268
48076,1.511394
48077,0.8131791
48078,6.8751426
48079,1.7023678
48080,0.49615797
48081,0.53827006
48082,1.3537464
48083,0.67803913
48084,0.11283508
48085,1.4250258
48086,0.49604562
48087,0.32504997
48088,0.55137455
48089,0.3425475
48090,2.0325458
48091,1.7266891
48092,2.7915313
48093,1.4409854
48094,1.3726828
48095,2.244764
48096,1.6719565
48097,3.1701717
48098,5.177532
48099,6.6300673
48100,1.9986024
48101,5.897372
48102,2.1902921
48103,2.490716
48104,2.6872585
48105,2.250618
48106,2.035549
48107,1.8404657
48108,2.113683
48109,2.1268156
48110,3.8517032
48111,2.4883494
48112,1.5728711
48113,1.7267338
48114,1.6307603
48115,2.2502415
48116,1.5909432
48117,3.4391377
48118,2.0003061
48119,1.3020911
48120,7.364054
48121,2.19128
48122,1.6282012
48123,1.6703131
48124,2.4857895
48125,1.810082
48126,1.244878
48127,2.5570693
48128,1.6280887
48129,1.4570926
48130,1.6834178
48131,1.4745902
48132,-0.38576666
48133,-0.6916231
48134,0.37321842
48135,-0.97732633
48136,-1.0456293
48137,-0.1735485
48138,-0.74635535
48139,0.7518592
48140,3.7844117
48141,5.2369466
48142,0.60547996
48143,4.50425
48144,-0.22802103
48145,0.07240234
48146,0.2689448
48147,-0.16769493
48148,-0.3827641
48149,-0.577847
48150,-0.30462947
48151,-0.2914979
48152,1.3353882
48153,-0.027967677
48154,-0.9434452
48155,-0.7895833
48156,-0.88555604
48157,-0.26607558
48158,-0.9253732
48159,3.180095
48160,1.7412612
48161,1.1626275
48162,7.1050105
48163,1.932235
48164,-0.88811535
48165,-0.8460032
48166,-0.03052738
48167,-0.70623416
48168,-1.2714386
48169,0.040752467
48170,-0.8882276
48171,-1.0592238
48172,-0.8328988
48173,-1.0417262
48174,1.1324022
48175,0.82654613
48176,1.8913875
48177,0.5408427
48178,0.47254002
48179,1.3446205
48180,0.77181387
48181,2.2700288
48182,4.659444
48183,5.4808006
48184,1.480514
48185,5.3792834
48186,1.2901478
48187,1.5905714
48188,1.7871137
48189,1.3504742
48190,1.135405
48191,0.94032204
48192,1.2135395
48193,1.2266711
48194,2.2104218
48195,0.8470656
48196,-0.06841157
48197,0.0854502
48198,-0.010522522
48199,0.60895795
48200,-0.050339554
48201,1.3764708
48202,-0.062361546
48203,-1.0953315
48204,5.651104
48205,0.4783283
48206,-0.01308151
48207,0.029030722
48208,0.84450626
48209,0.16879982
48210,-0.3964048
48211,0.9157862
48212,-0.013193812
48213,-0.18419002
48214,0.04213504
48215,-0.16669242
48216,1.7627984
48217,1.6475271
48218,2.6626542
48219,1.494358
48220,1.2935209
48221,2.1158872
48222,1.54308
48223,3.0412948
48224,2.9917958
48225,5.052
48226,1.9303409
48227,5.550045
48228,2.406492
48229,2.2768393
48230,2.4161034
48231,1.9794629
48232,1.4598689
48233,1.9228256
48234,1.7148086
48235,1.8556597
48236,3.7665486
48237,2.0098112
48238,1.5331069
48239,1.5191718
48240,1.5190139
48241,2.2104776
48242,1.5511789
48243,2.5158484
48244,1.8653893
48245,1.4014502
48246,7.4491887
48247,1.7344912
48248,1.5642467
48249,1.7234771
48250,2.2502491
48251,1.7461281
48252,1.1809233
48253,2.5173056
48254,1.7158517
48255,1.3191464
48256,1.6194636
48257,1.3191464
48258,1.097647
48259,0.76767844
48260,1.9706062
48261,0.98481905
48262,0.789172
48263,1.372941
48264,0.8770404
48265,2.530114
48266,1.1570151
48267,2.3659294
48268,0.54214543
48269,2.2157087
48270,0.6363242
48271,0.5049836
48272,1.9482255
48273,0.92458785
48274,0.9347142
48275,0.7754897
48276,1.0847502
48277,0.94406235
48278,1.5190789
48279,0.6329849
48280,0.32541978
48281,0.80449843
48282,0.418041
48283,0.94653845
48284,0.34349185
48285,0.83102643
48286,0.5980452
48287,0.06390603
48288,6.185527
48289,0.5653232
48290,0.32928768
48291,0.3713998
48292,0.87132376
48293,0.51116854
48294,0.051067583
48295,1.0952624
48296,0.3620059
48297,0.2217902
48298,0.38450384
48299,0.27831617
48300,1.60874
48301,3.0013607
48302,3.4467566
48303,-0.9824179
48304,0.2690416
48305,2.8842838
48306,0.8840268
48307,10.0784855
48308,3.845571
48309,3.8947716
48310,2.693133
48311,1.0602175
48312,-4.034742
48313,-9.691633
48314,2.7919157
48315,2.4978848
48316,2.3438637
48317,3.0210912
48318,1.895473
48319,2.0684464
48320,12.193963
48321,2.4743018
48322,-1.2596352
48323,3.3499165
48324,2.430865
48325,2.7384162
48326,2.7553449
48327,1.8974233
48328,-1.6359786
48329,3.2699022
48330,156.16866
48331,-1.2335234
48332,0.6814211
48333,2.4238908
48334,3.0216346
48335,3.0781338
48336,0.6365942
48337,1.2154363
48338,4.2032523
48339,-0.9922856
48340,2.2365031
48341,-0.406954
48342,3.9715886
48343,4.861263
48344,7.646674
48345,1.758951
48346,4.400469
48347,6.461872
48348,3.070826
48349,5.9637394
48350,6.9176235
48351,10.036492
48352,5.898197
48353,7.969229
48354,6.13467
48355,6.230772
48356,5.129379
48357,6.7555246
48358,5.2030716
48359,6.4335103
48360,5.8090615
48361,6.2861214
48362,10.846731
48363,4.7472496
48364,3.5461533
48365,5.19375
48366,4.342841
48367,4.9886885
48368,5.128873
48369,4.263656
48370,3.0677457
48371,2.1366656
48372,156.84674
48373,2.4599898
48374,3.1924682
48375,4.9349365
48376,5.660925
48377,5.4426546
48378,2.8302293
48379,5.802336
48380,5.338299
48381,4.0568743
48382,4.6278796
48383,4.035126
48384,1.2958596
48385,1.1805879
48386,2.2454302
48387,0.91616374
48388,0.7153267
48389,1.6986625
48390,1.1258556
48391,2.4918363
48392,3.3509195
48393,4.532722
48394,2.1882732
48395,5.401254
48396,2.4245305
48397,2.1166794
48398,2.5695906
48399,1.8017716
48400,1.2821776
48401,1.8253584
48402,1.5371175
48403,1.6779685
48404,3.8647852
48405,1.533504
48406,1.0568007
48407,1.0428656
48408,1.0427077
48409,1.6952684
48410,1.0748727
48411,2.4351165
48412,1.2682886
48413,0.80434936
48414,6.1773086
48415,1.260806
48416,0.84216887
48417,1.0999663
48418,1.6267381
48419,1.1226169
48420,0.5574128
48421,2.5055141
48422,1.4318888
48423,1.3010789
48424,0.9959526
48425,1.3010789
48426,1.0902225
48427,0.7843665
48428,1.8492082
48429,0.6349112
48430,0.5666084
48431,1.3024408
48432,0.72963405
48433,2.22785
48434,4.250052
48435,4.469678
48436,1.3708059
48437,5.0376487
48438,1.2479682
48439,1.3164641
48440,1.7449344
48441,1.3082947
48442,1.0932252
48443,0.8981422
48444,1.17136
48445,1.1844915
48446,3.694471
48447,1.6482695
48448,0.732792
48449,0.88665396
48450,0.79068106
48451,1.3712596
48452,0.750864
48453,4.2813764
48454,2.4495935
48455,1.1010913
48456,5.6291246
48457,1.9603105
48458,0.6506532
48459,0.7913323
48460,1.6068082
48461,0.9311015
48462,0.36589706
48463,2.181505
48464,1.088656
48465,1.0815282
48466,0.8044368
48467,1.0990257
48468,1.0902225
48469,0.7843665
48470,1.8492082
48471,0.6349112
48472,0.5666084
48473,1.3024408
48474,0.72963405
48475,2.22785
48476,4.250052
48477,4.469678
48478,1.3708059
48479,5.0376487
48480,1.2479682
48481,1.3164641
48482,1.7449344
48483,1.3082947
48484,1.0932252
48485,0.8981422
48486,1.17136
48487,1.1844915
48488,3.694471
48489,1.6482695
48490,0.732792
48491,0.88665396
48492,0.79068106
48493,1.3712596
48494,0.750864
48495,4.2813764
48496,2.4495935
48497,1.1010913
48498,5.6291246
48499,1.9603105
48500,0.6506532
48501,0.7913323
48502,1.6068082
48503,0.9311015
48504,0.36589706
48505,2.181505
48506,1.088656
48507,1.0815282
48508,0.8044368
48509,1.0990257
48510,0.9641067
48511,0.84883505
48512,1.9136765
48513,0.83191377
48514,0.63107675
48515,1.3669095
48516,0.7941027
48517,2.160083
48518,3.0191662
48519,4.2009687
48520,1.8565193
48521,5.069501
48522,2.0927777
48523,1.7849253
48524,2.2378373
48525,1.4700186
48526,0.9504247
48527,1.4936054
48528,1.2053645
48529,1.3462155
48530,3.9060326
48531,1.201751
48532,0.72504777
48533,0.7111126
48534,0.71095467
48535,1.3635154
48536,0.7431198
48537,2.679043
48538,1.0599513
48539,0.596012
48540,5.8455553
48541,0.929053
48542,0.9819828
48543,1.1412132
48544,1.6679851
48545,1.1638638
48546,0.5986597
48547,2.173761
48548,1.4731358
48549,1.3423259
48550,1.0371994
48551,1.3423259
48552,1.0530515
48553,0.56556344
48554,1.9436289
48555,0.5434523
48556,0.3478051
48557,1.3979657
48558,0.8717044
48559,2.6110206
48560,3.0242424
48561,5.360191
48562,0.6920369
48563,2.3093956
48564,0.9682209
48565,0.8346823
48566,2.269675
48567,1.2404232
48568,1.2544109
48569,1.6037136
48570,1.1219387
48571,1.1611034
48572,2.0277267
48573,0.8538647
48574,0.6132532
48575,1.0618438
48576,0.7327539
48577,1.1954697
48578,0.6313252
48579,1.1940585
48580,1.0438673
48581,0.5097281
48582,5.1243844
48583,0.9283555
48584,0.6847647
48585,0.6113637
48586,1.0404229
48587,0.86664593
48588,0.22016731
48589,1.7677778
48590,0.9982052
48591,0.89430577
48592,0.7399813
48593,0.9508318
48594,2.9477577
48595,2.658349
48596,3.48143
48597,2.6362379
48598,2.4405909
48599,2.935767
48600,2.409506
48601,4.1488214
48602,5.436348
48603,7.296033
48604,3.1172965
48605,5.597264
48606,2.8820224
48607,2.5641663
48608,3.2534873
48609,2.7782245
48610,2.7922125
48611,2.3833556
48612,2.65974
48613,2.6989052
48614,5.0238366
48615,3.7315364
48616,3.650323
48617,3.8243294
48618,3.8561177
48619,4.5507393
48620,3.668395
48621,3.5554788
48622,3.4052875
48623,2.6815293
48624,7.4858036
48625,3.7932994
48626,2.3449492
48627,2.2715483
48628,6.001151
48629,2.5268302
48630,5.2483244
48631,4.946092
48632,2.6945229
48633,3.7689342
48634,2.4001658
48635,3.5974772
48636,6.2672815
48637,4.90811
48638,6.650651
48639,3.7938437
48640,4.5195537
48641,6.197861
48642,4.335349
48643,5.982257
48644,13.298755
48645,11.207098
48646,5.780395
48647,9.18718
48648,2.8850577
48649,1.8706528
48650,7.0727267
48651,4.3278418
48652,4.3906403
48653,3.9329739
48654,4.209357
48655,6.524097
48656,5.464
48657,4.68849
48658,4.6072774
48659,4.04042
48660,3.955267
48661,7.53969
48662,6.139869
48663,4.7338996
48664,4.247063
48665,2.8820279
48666,9.819513
48667,3.9037676
48668,3.9528291
48669,3.893652
48670,4.3899493
48671,4.1489353
48672,3.2227108
48673,4.979823
48674,3.634189
48675,3.6047475
48676,4.1955104
48677,3.6047475
48678,1.719643
48679,0.69973516
48680,2.1030128
48681,0.1427011
48682,0.3111796
48683,1.650223
48684,0.39839968
48685,2.9838297
48686,1.8078847
48687,3.283749
48688,0.3143782
48689,3.4782484
48690,0.86148185
48691,-0.13458043
48692,2.0164285
48693,1.0112948
48694,1.1016037
48695,0.6439365
48696,0.8928101
48697,1.5905083
48698,2.1623473
48699,1.3868393
48700,1.3056256
48701,0.73876745
48702,0.6536147
48703,2.6268559
48704,1.5014485
48705,2.0581467
48706,1.5713084
48707,0.20627339
48708,7.1437583
48709,1.2280123
48710,0.092759065
48711,0.033582117
48712,0.52987903
48713,1.3201659
48714,-0.6373586
48715,1.6781707
48716,0.3325365
48717,0.3030955
48718,0.8938565
48719,0.3030955
48720,1.719643
48721,0.69973516
48722,2.1030128
48723,0.42518038
48724,0.593659
48725,1.650223
48726,-0.016253732
48727,2.5691762
48728,1.8078847
48729,3.283749
48730,0.3143782
48731,3.4782484
48732,0.86148185
48733,-0.13458043
48734,2.0164285
48735,1.0112948
48736,1.1016037
48737,0.6439365
48738,0.8928101
48739,1.5905083
48740,2.1623473
48741,1.3868393
48742,1.3056256
48743,0.73876745
48744,0.6536147
48745,2.6268559
48746,1.5014485
48747,2.0581467
48748,1.5713084
48749,0.20627339
48750,7.1437583
48751,1.2280123
48752,0.092759065
48753,0.033582117
48754,0.52987903
48755,1.3201659
48756,-0.6373586
48757,1.6781707
48758,0.3325365
48759,0.3030955
48760,0.8938565
48761,0.3030955
48762,1.599598
48763,1.2937422
48764,2.0716465
48765,1.3835382
48766,0.66256464
48767,1.5248791
48768,0.9520724
48769,2.4502873
48770,5.0910153
48771,6.1663675
48772,1.9120847
48773,5.4374623
48774,1.3281285
48775,1.2551595
48776,1.8250946
48777,1.3884547
48778,1.1733856
48779,0.9783027
48780,1.2515203
48781,1.2646519
48782,2.641993
48783,1.278637
48784,0.36315963
48785,0.5170214
48786,0.4210488
48787,1.040529
48788,0.3812317
48789,3.3092778
48790,1.8704457
48791,0.8374762
48792,6.050183
48793,1.5831758
48794,0.41848975
48795,0.460602
48796,1.2760776
48797,0.6003709
48798,0.035166357
48799,1.3473574
48800,0.41837707
48801,0.24738121
48802,0.4737062
48803,0.2648788
48804,0.667295
48805,0.36143884
48806,1.043083
48807,0.20123838
48808,0.34136882
48809,0.6313032
48810,0.058496393
48811,1.5567107
48812,2.6468804
48813,5.269289
48814,0.2385844
48815,3.3904855
48816,0.576061
48817,0.50309217
48818,1.073027
48819,0.8316412
48820,0.42208773
48821,0.22623515
48822,0.5002223
48823,0.5125843
48824,1.5921489
48825,0.41034555
48826,-0.5051318
48827,-0.35126975
48828,-0.4472424
48829,0.1722379
48830,-0.48705974
48831,1.7434856
48832,1.0133332
48833,0.07556208
48834,5.1901584
48835,0.062606014
48836,-0.44124198
48837,-0.39912987
48838,0.41634583
48839,-0.2593609
48840,-0.641529
48841,0.6859698
48842,-0.23445083
48843,-0.4140063
48844,-0.38602564
48845,-0.3965087
48846,1.2577027
48847,1.013533
48848,1.949722
48849,0.98067665
48850,1.1934056
48851,1.5629338
48852,1.0670333
48853,1.9424597
48854,1.1475222
48855,2.167272
48856,0.7833015
48857,1.997657
48858,0.8500186
48859,1.0416694
48860,2.1619203
48861,1.1554097
48862,1.2560439
48863,1.0960498
48864,1.3155721
48865,1.2646224
48866,2.1316442
48867,1.0332066
48868,0.7256416
48869,1.2047204
48870,1.0144556
48871,1.3992999
48872,0.90147275
48873,0.9888742
48874,0.84649944
48875,0.42903358
48876,6.7450237
48877,0.80867934
48878,0.5920003
48879,0.74697655
48880,1.1340368
48881,0.886746
48882,0.64687926
48883,1.5971688
48884,0.94448704
48885,0.94366413
48886,0.9508075
48887,0.8827505
48888,1.2577027
48889,1.013533
48890,1.949722
48891,0.98067665
48892,1.1934056
48893,1.5629338
48894,1.0670333
48895,1.9424597
48896,1.1475222
48897,2.167272
48898,0.7833015
48899,1.997657
48900,0.8500186
48901,1.0416694
48902,2.1619203
48903,1.1554097
48904,1.2560439
48905,1.0960498
48906,1.3155721
48907,1.2646224
48908,2.1316442
48909,1.0332066
48910,0.7256416
48911,1.2047204
48912,1.0144556
48913,1.3992999
48914,0.90147275
48915,0.9888742
48916,0.84649944
48917,0.42903358
48918,6.7450237
48919,0.80867934
48920,0.5920003
48921,0.74697655
48922,1.1340368
48923,0.886746
48924,0.64687926
48925,1.5971688
48926,0.94448704
48927,0.94366413
48928,0.9508075
48929,0.8827505
48930,0.8130734
48931,0.5930159
48932,1.3414042
48933,0.57954466
48934,0.6719273
48935,1.0055137
48936,0.4327071
48937,1.1532748
48938,2.4509254
48939,3.635445
48940,0.22286552
48941,3.1003902
48942,0.77731556
48943,1.0273376
48944,1.2742815
48945,1.1044024
48946,0.69484925
48947,0.49899706
48948,0.772984
48949,0.78534615
48950,2.729906
48951,1.2686185
48952,0.2387287
48953,0.39376885
48954,0.60722333
48955,0.96863824
48956,0.41455984
48957,2.875799
48958,1.3123785
48959,0.29647517
48960,6.722356
48961,1.315426
48962,0.15654977
48963,0.31152594
48964,1.0141376
48965,0.45129502
48966,0.10632543
48967,1.3246108
48968,0.4762053
48969,0.44460252
48970,0.5153567
48971,0.34466052
48972,2.0596976
48973,1.8282608
48974,2.5793138
48975,1.8147894
48976,1.9904486
48977,2.500848
48978,2.3673966
48979,3.3059223
48980,2.333248
48981,3.4856794
48982,1.5476828
48983,6.481166
48984,1.5139034
48985,1.9330847
48986,3.7161598
48987,2.036527
48988,2.8625846
48989,2.639865
48990,2.0648468
48991,2.7412806
48992,3.8345993
48993,1.9484657
48994,1.6409
48995,1.3088503
48996,1.479464
48997,2.8385472
48998,1.8167313
48999,2.5032673
49000,2.314797
49001,1.8973311
49002,9.587514
49003,2.1388738
49004,2.025599
49005,2.0677109
49006,2.5676355
49007,2.20748
49008,1.9304155
49009,3.1197488
49010,2.2652214
49011,2.3637156
49012,2.2715418
49013,2.2637737
49014,2.0596976
49015,1.8282608
49016,2.5793138
49017,1.8147894
49018,1.9904486
49019,2.500848
49020,2.3673966
49021,3.3059223
49022,2.333248
49023,3.4856794
49024,1.5476828
49025,6.481166
49026,1.5139034
49027,1.9330847
49028,3.7161598
49029,2.036527
49030,2.8625846
49031,2.639865
49032,2.0648468
49033,2.7412806
49034,3.8345993
49035,1.9484657
49036,1.6409
49037,1.3088503
49038,1.479464
49039,2.8385472
49040,1.8167313
49041,2.5032673
49042,2.314797
49043,1.8973311
49044,9.587514
49045,2.1388738
49046,1.8388842
49047,2.0677109
49048,2.5676355
49049,2.20748
49050,1.9304155
49051,3.1197488
49052,2.2652214
49053,2.3637156
49054,2.2715418
49055,2.2637737
49056,-0.3905564
49057,-0.514634
49058,3.352813
49059,-1.4052117
49060,-1.0087906
49061,2.306585
49062,-0.7767473
49063,2.5976403
49064,4.505371
49065,7.553793
49066,1.9390011
49067,3.2556145
49068,0.7578159
49069,-0.2559844
49070,1.9663951
49071,-0.15286843
49072,-0.644481
49073,1.6789827
49074,-0.73080856
49075,0.7800506
49076,4.7489347
49077,1.9745324
49078,1.673599
49079,1.6900429
49080,1.0541215
49081,3.7055159
49082,2.0572488
49083,3.6778135
49084,1.4939237
49085,2.2676866
49086,220.05756
49087,2.067193
49088,2.003614
49089,1.1515603
49090,2.812922
49091,3.0827394
49092,0.3522419
49093,3.7717547
49094,0.40028083
49095,1.4613997
49096,1.668648
49097,2.0467308
49098,2.0596976
49099,1.8282608
49100,2.5793138
49101,1.8147894
49102,1.9904486
49103,2.500848
49104,2.3673966
49105,3.3059223
49106,2.333248
49107,3.4856794
49108,1.5476828
49109,6.481166
49110,1.5139034
49111,1.9330847
49112,3.7161598
49113,2.036527
49114,2.8625846
49115,2.639865
49116,2.0648468
